"(0,20]","(20,40]","(40,60]","(60,80]","(80,100]","(100,120]","(120,140]","(140,160]","(160,180]","(180,200]","(200,220]","(220,240]","(240,260]","(260,280]","(280,300]","(300,320]","(320,340]","(340,360]","(360,380]","(380,400]","(400,420]","(420,440]","(440,460]","(460,480]","(480,500]","(500,520]","(520,540]","(540,560]","(560,580]","(580,600]","(600,620]","(620,640]","(640,660]","(660,680]","(680,700]","(700,720]","(720,740]","(740,760]","(760,780]","(780,800]","(800,820]","(820,840]","(840,860]","(860,880]","(880,900]","(900,920]","(920,940]","(940,960]","(960,980]","(980,1000]",gender
396069.1,436651.3,741648.9,700844.0,900491.8,1334086.0,1441670.0,1983173.0,4902913.0,7331733.0,8531800.0,9766815.0,5733855.0,9610842.0,14691660.0,14303180.0,15063300.0,10689620.0,15046950.0,14014590.0,8359000.0,9312138.0,7501184.0,5806373.0,5849097.0,6716535.0,6409248.0,6717632.0,6442509.0,6249293.0,7746504.0,6046506.0,4280893.0,3765073.0,3145596.0,2962560.0,2991703.0,2456143.0,2651971.0,2292411.0,2062026.0,2513294.0,2082524.0,2284376.0,2670102.0,2494946.0,2196355.0,2594590.0,1918648.0,2738772.0,e_male
470.885326,381.231872,568.828479,1203.1485,4990.766011,3723.398818,8557.211251,6685.731193,13713.032976,11419.422425,14469.571528,13581.827612,11291.142989,14268.385014,10239.335769,13826.405348,12949.852207,7853.884135,8947.435998,10913.11718,6401.355179,6184.356293,7392.990561,5359.987341,3552.910971,4632.651446,2762.067851,2789.846991,2280.388553,1613.813286,1605.026012,2037.537413,1864.381649,1784.756779,2459.254335,2816.592905,3494.509418,3866.891441,4848.615332,5408.985233,4963.825176,5579.958705,5686.13591,4554.546545,4766.758896,5878.533475,6120.049936,5465.25553,3837.399682,5891.739815,female
413170.2,334635.6,293718.4,295317.6,292613.9,380159.2,647637.5,861477.9,711678.8,1083393.0,1326314.0,2046651.0,2173987.0,5976648.0,13611630.0,8820061.0,5910474.0,10020310.0,21128480.0,28302400.0,21443320.0,7134549.0,2666148.0,4102793.0,3320148.0,4092399.0,5288181.0,3719929.0,3224727.0,4039315.0,3891296.0,3423049.0,3935554.0,3901833.0,4353080.0,3206782.0,2113440.0,4622607.0,7088922.0,5837910.0,4542772.0,3616669.0,2391101.0,1222018.0,849013.1,656026.0,893199.2,1367966.0,2444604.0,2511973.0,female
121206.3,117858.2,111988.9,103239.1,126612.2,224650.4,651716.1,1852562.0,2721781.0,2326524.0,2404178.0,3004949.0,2294587.0,1784727.0,1836799.0,2413508.0,2630929.0,3680651.0,5542332.0,6809573.0,5939670.0,5778804.0,13130200.0,12950120.0,7198747.0,5452932.0,7096407.0,6915730.0,5094784.0,3728042.0,2909251.0,1944910.0,1092285.0,1170178.0,994475.1,1162414.0,1020853.0,735099.2,970010.1,883639.1,722199.4,530464.5,462122.9,294363.0,328408.9,392772.0,326519.4,466197.2,402793.0,358688.3,e_male
368036.6,669798.0,746893.6,879192.0,1227370.0,2380387.0,3937162.0,6277956.0,3200915.0,6162143.0,2514594.0,3441058.0,3551232.0,3475975.0,3951263.0,5583477.0,5744573.0,17257860.0,15768670.0,8777304.0,16436510.0,15932000.0,20423640.0,11043020.0,10211870.0,10361150.0,16790310.0,8201644.0,5618781.0,5845283.0,3657120.0,3320655.0,2512676.0,2151891.0,1833031.0,3285137.0,2003248.0,1669760.0,1097215.0,693684.1,1183855.0,1362801.0,1641705.0,1170447.0,1624465.0,1175219.0,1746899.0,1195315.0,2596810.0,2423932.0,e_male
1863748.0,851885.5,887697.6,2064144.0,3279179.0,4485962.0,5501738.0,7685269.0,6277284.0,10131630.0,8296703.0,8133282.0,14284240.0,12858140.0,12434980.0,17359100.0,17774240.0,20734520.0,19901010.0,16937100.0,20718780.0,22320630.0,25106640.0,23956890.0,26779910.0,29224560.0,24436690.0,29798410.0,28660300.0,18286510.0,21487950.0,21756690.0,22482750.0,20285810.0,21767620.0,16853100.0,21060990.0,17433350.0,20649510.0,17486930.0,16711390.0,19556600.0,12894980.0,17772580.0,20125750.0,13534670.0,15623960.0,17342090.0,12456660.0,13223590.0,female
8891.347,40702.97,125981.9,252050.0,1075163.0,2713990.0,6464529.0,7290308.0,9853652.0,14289450.0,16978870.0,13648360.0,12867720.0,12364520.0,7499052.0,5932693.0,8484821.0,7388709.0,7193433.0,10442780.0,11886310.0,13544770.0,14751030.0,12261230.0,12297870.0,17722990.0,15559980.0,11067580.0,8860081.0,6219569.0,6538921.0,5475653.0,2759606.0,2499549.0,2280843.0,2622796.0,1798976.0,1003870.0,1069075.0,704346.0,472928.9,492813.0,688824.8,627247.5,521320.0,550219.9,430413.6,442803.4,481333.2,722806.9,e_male
340042.1,362655.0,301796.3,298739.1,570533.7,2480678.0,4535063.0,8803472.0,11784050.0,21808900.0,15429580.0,6061669.0,9186991.0,7511190.0,6178179.0,4272064.0,3330993.0,4737039.0,5542609.0,6210817.0,5221798.0,3874483.0,5060624.0,5854605.0,6594968.0,7934251.0,8302549.0,5876944.0,4462803.0,3676824.0,3602647.0,5354575.0,7575007.0,7859829.0,10908970.0,10309850.0,13412960.0,16741490.0,8778912.0,6028542.0,3144759.0,2908975.0,2243651.0,1702541.0,2135749.0,1400480.0,967173.0,1379216.0,1561615.0,2156161.0,e_male
146180.1,152814.4,163291.7,184749.2,231756.5,443471.8,1013470.0,1711082.0,2711204.0,2299468.0,2578049.0,1679294.0,1643414.0,1501913.0,1988201.0,2334301.0,2468912.0,3871649.0,5357390.0,6836258.0,8692597.0,10516260.0,10120100.0,7965512.0,3797461.0,3858367.0,4929356.0,4358731.0,4008729.0,3551947.0,3964724.0,3052037.0,967582.9,1225274.0,1090771.0,1640169.0,1290917.0,1462691.0,1032559.0,860772.4,1441620.0,1321054.0,976233.4,757986.9,627691.1,557307.1,826281.6,1327880.0,1433064.0,1082625.0,female
467799.0,423910.5,542628.3,1089902.0,2092889.0,2059341.0,3759035.0,6398870.0,5935414.0,5240180.0,7456160.0,10531750.0,7965105.0,7806080.0,8138779.0,10202110.0,11096750.0,11712750.0,12624160.0,11295600.0,11200250.0,12943640.0,11068840.0,13931560.0,17768720.0,14109540.0,14593300.0,18157470.0,16756460.0,17837960.0,19890110.0,17286620.0,15060030.0,11764750.0,12741530.0,9994452.0,7418356.0,6671248.0,7810228.0,6301502.0,6049845.0,5505875.0,4489401.0,3593807.0,2702845.0,4177753.0,4131873.0,3543314.0,3181202.0,3362742.0,e_male
40480.93,60064.42,108062.1,281813.2,575193.6,1130752.0,5735544.0,9698207.0,15342910.0,20281450.0,21043370.0,16260670.0,14755880.0,13669540.0,8488631.0,6498803.0,8884329.0,9296412.0,10626810.0,14174380.0,14386270.0,14321450.0,15086650.0,22775790.0,13573110.0,20612370.0,18659820.0,19673010.0,18621200.0,13389750.0,12970930.0,7580104.0,4760366.0,5158117.0,5304063.0,4701281.0,3788260.0,2113750.0,2565198.0,2076555.0,1119433.0,1050698.0,1338523.0,1031243.0,882648.8,1162019.0,1274121.0,1332338.0,1540793.0,1205828.0,e_male
112136.5,171415.7,323512.6,504319.3,1704265.0,3148838.0,3274232.0,2802953.0,1646543.0,1486676.0,1921138.0,2089048.0,1404777.0,3347869.0,7835051.0,12717360.0,4245678.0,7984869.0,8003052.0,6872690.0,6436794.0,4382262.0,5731153.0,6374453.0,4268627.0,4105752.0,4925238.0,5186831.0,9292583.0,9568038.0,5468156.0,4482788.0,3205745.0,2699873.0,3473646.0,2243353.0,3588657.0,4156716.0,3159110.0,8450146.0,6043896.0,3534566.0,6313557.0,5558741.0,5718656.0,9888197.0,11655850.0,11796600.0,8928573.0,7544317.0,female
390076.8,389118.0,287859.5,695953.1,1840662.0,8947243.0,19791430.0,13789180.0,11937660.0,10392970.0,12660330.0,13858720.0,14915880.0,14667500.0,13658030.0,12300130.0,9812441.0,9640102.0,10136260.0,8574794.0,11229350.0,9856859.0,8952523.0,8700491.0,9970016.0,11139160.0,8241860.0,9805040.0,9290891.0,8073024.0,6240316.0,5388785.0,7381204.0,10969470.0,9977729.0,5923520.0,7314026.0,6468309.0,6080244.0,4141072.0,3223146.0,3452172.0,3438177.0,2869220.0,3275208.0,2632824.0,3357110.0,2712629.0,2508928.0,3403598.0,e_male
263413.7,255874.7,307298.7,299912.0,506661.6,2631482.0,9814967.0,22044950.0,9075904.0,13848000.0,8070707.0,11594230.0,13055260.0,11914650.0,9623841.0,5649015.0,3378735.0,2957200.0,3178062.0,5193808.0,5632591.0,4531543.0,4080783.0,6775949.0,5540391.0,5807306.0,11213440.0,6358951.0,5440119.0,8200539.0,5054515.0,6450227.0,3924406.0,2904207.0,4253982.0,3211395.0,2080522.0,2216249.0,2151078.0,1991710.0,989439.7,896084.1,1011792.0,1129878.0,1425434.0,2161237.0,1046696.0,1584557.0,1893317.0,2041827.0,e_male
114984.7,122536.7,179592.2,218315.6,358839.9,901328.0,1581693.0,2771129.0,4751342.0,7234203.0,9617955.0,15809450.0,21121700.0,26097730.0,23726400.0,18605920.0,21012840.0,10935560.0,8580642.0,7629182.0,7330002.0,8240921.0,11450960.0,10011080.0,9538321.0,11119550.0,12181830.0,11931210.0,11590590.0,11093340.0,11297940.0,10665570.0,11906880.0,10304200.0,11812440.0,10383920.0,11067800.0,14721540.0,15433260.0,16511140.0,14282210.0,7677189.0,4283828.0,4999633.0,4575212.0,4376156.0,4016402.0,4694748.0,4094580.0,5315813.0,female
762415.2,806730.9,502982.0,868226.0,2047628.0,3493103.0,10233280.0,22998130.0,29715130.0,36511820.0,44841870.0,49511840.0,35296540.0,13032280.0,16268480.0,17020910.0,15703020.0,14475460.0,15912670.0,16263000.0,12735930.0,13012290.0,9363212.0,11915240.0,14991860.0,13317360.0,7528314.0,14745470.0,12501750.0,12504960.0,10147750.0,13545750.0,14916290.0,11428340.0,7963686.0,8459595.0,7137130.0,7798489.0,6032493.0,7844416.0,5573909.0,6337586.0,5867717.0,5193634.0,4725852.0,3198123.0,4412499.0,3871931.0,5551160.0,5534248.0,e_male
1209.369984,1483.80641,2473.562484,4982.761355,6296.772158,12335.713297,22193.46086,18393.076663,35578.268036,54125.762284,51263.734581,52701.064984,23885.905545,28678.659316,32646.364075,42772.857524,20836.927873,17388.91167,18411.997091,27779.259826,28491.854216,23008.820576,36471.795789,17471.286431,33005.685082,22203.600064,8266.187402,6262.551024,5969.306837,4769.824588,4505.540029,6181.67249,5391.52212,5036.626281,5697.362293,5875.519093,8844.62795,6232.659386,7759.18382,8235.333322,13562.040199,9994.453627,9632.995805,14566.493924,12033.469796,10845.296643,11395.064887,15831.199688,14116.274805,12867.832716,ve_mal
448076.4,473341.9,519252.4,615496.9,1210657.0,2885985.0,2616150.0,4991849.0,6968796.0,14045670.0,12481150.0,12240620.0,10544050.0,13892960.0,16707150.0,8811738.0,3568503.0,4782661.0,3118664.0,9669472.0,11451360.0,9706946.0,9962468.0,9621031.0,6723148.0,8752378.0,8156959.0,5913012.0,8053529.0,7963399.0,4804861.0,4676790.0,3344236.0,4464394.0,4571801.0,3610752.0,3764500.0,3226646.0,3093536.0,3079982.0,2583624.0,3820120.0,3990020.0,4098217.0,3846561.0,3051730.0,3369935.0,4278067.0,4262709.0,5086993.0,female
12835.139495,18674.026638,22942.923387,20015.576744,47412.818684,73244.77368,71722.303124,226118.95949,177645.45931,195679.614932,183875.367838,114932.001478,89635.380696,83689.402746,160623.663875,109281.006764,82441.371915,68233.203972,102093.98246,85733.986256,89444.313333,209174.387234,75092.030529,82767.725436,80449.314002,54565.97969,72113.009611,71028.686178,31164.237506,64684.748632,59688.156796,54594.026833,52202.591856,61981.610874,56475.695701,52427.191486,76139.416595,54093.148757,48096.81206,63321.565745,53516.425899,39429.592638,67285.454394,86325.708503,62886.990063,22582.346148,27365.50555,52851.971687,48049.807239,32057.421749,female
15966.94,34474.32,137743.4,330206.9,1532168.0,3057199.0,7423841.0,12768540.0,16245950.0,19017980.0,15734280.0,17969250.0,15566180.0,15770110.0,12559820.0,8007088.0,7255901.0,7201528.0,8436563.0,6976620.0,6907515.0,8310885.0,10636760.0,10834540.0,16397250.0,18556540.0,23803420.0,24000090.0,12404970.0,7405911.0,9054905.0,7689658.0,5738675.0,5569908.0,4104376.0,3403073.0,3139389.0,1838353.0,2116334.0,2234129.0,1072772.0,1047936.0,1101097.0,1139649.0,939738.2,1046110.0,994736.7,1112617.0,1529483.0,1266374.0,e_male
14806.51,14806.67,19994.33,64394.27,306640.3,593656.2,1173335.0,2579066.0,4040110.0,4752129.0,3811613.0,5744544.0,7677570.0,3587658.0,1757353.0,2574725.0,1869014.0,1374164.0,1745466.0,1077734.0,1603718.0,1335973.0,1299439.0,1070977.0,1254531.0,757546.6,998796.3,978211.1,853350.5,929140.5,887984.6,701369.9,584434.4,561303.8,627175.6,673829.4,513915.7,973859.5,963109.3,732777.0,822794.0,526202.6,607727.2,1045355.0,895218.8,709069.2,829539.1,1224613.0,986646.3,498186.1,e_male
1536841.0,1422891.0,1226661.0,1748736.0,1998575.0,3625092.0,6104324.0,8620941.0,8444666.0,7300115.0,7336382.0,7237735.0,7659102.0,9101216.0,6180530.0,7714184.0,9799246.0,6712939.0,5617135.0,5503622.0,5008932.0,4476857.0,6021148.0,5770061.0,4991477.0,5052031.0,4286760.0,5410965.0,5333899.0,5935450.0,7742132.0,7199650.0,6034289.0,4638646.0,5601801.0,4648774.0,5308502.0,4110365.0,3127773.0,3029750.0,3002876.0,3362030.0,4702835.0,5735573.0,5149477.0,4496645.0,3110919.0,3209715.0,3924270.0,4383764.0,e_male
9045.941,6922.565,13264.84,155708.1,897916.3,1499331.0,1520578.0,1569552.0,1986347.0,3858749.0,3792040.0,3362506.0,1833489.0,1353207.0,1220263.0,1373701.0,1800878.0,1261181.0,729342.5,591329.6,526804.4,386198.0,481611.1,557318.9,677688.3,1051958.0,1730156.0,1646814.0,1299815.0,1192151.0,1220972.0,1467100.0,1276067.0,2362270.0,1967740.0,793247.0,596901.4,444874.8,365520.0,611396.6,601957.0,976842.2,1343409.0,1360159.0,1101901.0,1370124.0,1384695.0,777386.6,649001.3,760669.0,e_male
279762.1,324305.5,457382.6,683095.9,1657562.0,3254806.0,5542575.0,11725800.0,17910390.0,16766370.0,16991630.0,23889840.0,11665710.0,12045480.0,9412551.0,9808364.0,13071870.0,9279171.0,10361250.0,10389800.0,16759170.0,7551756.0,6960134.0,12115930.0,6353382.0,8883379.0,9286565.0,9176589.0,12216280.0,6774618.0,6532047.0,9892547.0,12964120.0,8573430.0,6736701.0,8248218.0,6211996.0,7744799.0,5472471.0,7275240.0,7908821.0,4928366.0,5653619.0,6669581.0,4448480.0,3146317.0,5145576.0,5855328.0,4182065.0,4169385.0,e_male
603651.5,588855.3,545040.5,438241.6,576385.9,1168860.0,1347312.0,1717830.0,1582208.0,2390172.0,2200976.0,2185827.0,5737307.0,8282122.0,13262400.0,12074160.0,16911000.0,18606270.0,7658966.0,4099211.0,2510565.0,2095634.0,4098182.0,6519741.0,8458186.0,12052470.0,12119600.0,8950371.0,23940670.0,22332840.0,16282550.0,15249140.0,11648330.0,13366490.0,9262245.0,5691612.0,4152384.0,1554291.0,828308.2,817925.3,857810.1,938537.1,784954.5,565968.6,642371.5,571366.1,554363.3,605168.1,822151.4,1045292.0,female
6853608.0,5324913.0,3117942.0,3233842.0,3041209.0,4254523.0,4381886.0,7020231.0,9230581.0,16253630.0,18074060.0,19238550.0,18174740.0,19486580.0,27624020.0,20187330.0,26141920.0,17032540.0,14432600.0,11003380.0,12089290.0,17020790.0,17504610.0,24200300.0,24777160.0,16016930.0,16437770.0,19759010.0,16014320.0,9162921.0,5926283.0,9580925.0,6289297.0,7995063.0,5210924.0,5378541.0,4905316.0,7377534.0,7462477.0,5244670.0,5830418.0,6038559.0,5622861.0,7447400.0,4010092.0,6975558.0,5214465.0,4574516.0,5360348.0,4003686.0,e_male
303975.2,327145.6,887617.6,2909507.0,3170633.0,5002027.0,3788039.0,4331336.0,3910371.0,4678951.0,5238870.0,8484274.0,12350820.0,19030390.0,30041530.0,36126040.0,14143130.0,7994355.0,5245153.0,4629430.0,4781529.0,6771645.0,5491977.0,6270783.0,6828538.0,12912470.0,10503850.0,10044350.0,10689990.0,7480189.0,8318943.0,6591435.0,8254972.0,5722208.0,3262396.0,4526190.0,4257008.0,7621217.0,4477807.0,6519781.0,7813974.0,6737593.0,4589285.0,4506996.0,6416368.0,5719734.0,6991645.0,8631922.0,6591311.0,9763813.0,female
101237.0,374672.9,756725.2,1702913.0,3243447.0,2979126.0,3580630.0,4032219.0,3587284.0,1930518.0,2600276.0,2755286.0,3491639.0,2683296.0,2819043.0,2496088.0,2482154.0,3004619.0,1921272.0,2340238.0,2890258.0,1673285.0,1462821.0,2038051.0,3301668.0,4042071.0,3762702.0,1778147.0,1897997.0,2477935.0,3810356.0,3784612.0,4037886.0,3257439.0,2787636.0,1981115.0,2487656.0,2444482.0,3432913.0,3937661.0,3616791.0,3493448.0,3219121.0,3095962.0,3750212.0,7044381.0,3961297.0,4449626.0,6731117.0,7996987.0,e_male
59732.63,65911.75,72328.98,86531.43,103562.7,309783.8,677155.0,996208.2,1487779.0,1377180.0,3224199.0,5077292.0,6398264.0,5661753.0,5961242.0,4491625.0,4203245.0,4753139.0,3483149.0,4684390.0,5912049.0,6572171.0,5542493.0,4904623.0,4329094.0,6036747.0,4333888.0,5568614.0,5032449.0,4189206.0,3920474.0,3065441.0,2611847.0,2159986.0,2050046.0,2523211.0,2912985.0,3275997.0,2969468.0,2334793.0,3003868.0,3069791.0,2239620.0,1580956.0,1381673.0,1512751.0,1611512.0,1431464.0,813810.1,821723.3,e_male
287284.5,283310.5,293313.2,417366.6,1479782.0,3081318.0,4864011.0,6050311.0,6032518.0,8050038.0,12941580.0,9557344.0,8171289.0,9083681.0,10830570.0,9038343.0,9115333.0,7569781.0,7463748.0,13703070.0,14216540.0,14410450.0,20326780.0,24246270.0,20355510.0,14017910.0,14613970.0,13414340.0,12626400.0,9644363.0,7567528.0,9027860.0,8143727.0,6190780.0,5973285.0,7368468.0,6806564.0,4634368.0,4885967.0,4862232.0,3204088.0,3277075.0,2836523.0,3246328.0,2109217.0,2110754.0,2788163.0,2394233.0,2118686.0,2238585.0,e_male
158771.3,155188.5,158157.2,254085.2,1306976.0,2322605.0,2968122.0,3658099.0,9818160.0,8114931.0,8941611.0,4597190.0,4389566.0,12004020.0,12204280.0,5797516.0,4937094.0,4062501.0,5108343.0,5633005.0,6339189.0,7455779.0,10445970.0,11240220.0,9513638.0,12863080.0,18971020.0,13275260.0,20035300.0,17130470.0,9134176.0,5100792.0,2481237.0,1642843.0,1208030.0,801878.2,1274280.0,953548.2,1202665.0,814588.8,787062.6,997701.6,1433518.0,1525362.0,2357987.0,2480894.0,3485243.0,3335871.0,2703346.0,2248552.0,female
273341.6,257140.4,265305.5,283033.9,375452.9,533704.6,1676870.0,3402603.0,4550306.0,4292747.0,7191524.0,6193615.0,4050574.0,4621353.0,4090576.0,3546035.0,2432795.0,2543268.0,3000618.0,2382817.0,3061600.0,4585610.0,4808258.0,3419074.0,5404094.0,5088631.0,6133944.0,4806045.0,9023409.0,9263028.0,9225162.0,13585740.0,15595080.0,11869280.0,14352170.0,13192710.0,9145124.0,7734377.0,5599635.0,5156119.0,3954577.0,3333839.0,4828428.0,4772056.0,4592442.0,4611390.0,2962436.0,3455070.0,3257759.0,2864308.0,e_male
299045.0,219515.0,176828.6,203233.2,233445.4,328434.7,988303.9,4395881.0,27514380.0,28914740.0,29873940.0,15470470.0,32841800.0,22429920.0,10975470.0,8954366.0,8891541.0,10113680.0,9494712.0,14004570.0,16811890.0,9796119.0,4169298.0,4960216.0,6412650.0,8918623.0,15136670.0,7891479.0,8558580.0,11017700.0,18639130.0,8630053.0,2548100.0,1218187.0,884981.4,940413.2,775328.4,921050.2,2796526.0,1716818.0,2124217.0,1458124.0,1135413.0,876153.7,770919.0,956069.9,2119775.0,1642011.0,1934617.0,2137975.0,female
